id,nombre,direccion,correo,salario,nHoras,fehcaIngreso
2674,israel alzate,carrera50#26-29,isra@sura.com,5371221,45,2010-03-15
1497,mauro yepes,carrera50#26-29,andres@sura.com.co,3057823,45,1999-05-10
1412,andres gallego,carrera 19#59-10,isra@sura.com,4720695,43,1999-05-10
3918,israel alzate,carrera 19#59-10,andres@sura.com.co,3602889,45,sin
1715,santiago posada,carrera50#26-29,isra@sura.com,8648968,45,nan
4001,israel alzate,carrera 20#20-20,juangalleo@sura.com,7200479,42,2010-03-15
2565,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,5104179,45,1999-05-10
4771,mauro yepes,carrera 20#20-20,cindy@sura.com.co,4087519,43,sin
2545,santiago posada,carrera50#26-29,cindy@sura.com.co,9618823,46,2010-03-15
4690,andres gallego,calle 40#30-30,cindy@sura.com.co,5903909,43,1999-05-10
1001,mauro yepes,carrera 20#20-20,cindy@sura.com.co,3152467,44,2020-07-23
782,israel alzate,carrera 19#59-10,cindy@sura.com.co,6236450,43,-
4412,camila builes,carrera50#26-29,juangalleo@sura.com,9526494,43,2005-10-20
357,santiago posada,carrera 19#59-10,cindy@sura.com.co,6156959,43,2005-10-20
649,camila builes,carrera 19#59-10,juangalleo@sura.com,7286080,43,sin
3600,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,4412373,42,-
4378,israel alzate,carrera 19#59-10,isra@sura.com,5425502,44,2010-03-15
3482,camila builes,carrera 19#59-10,andres@sura.com.co,5124173,46,2020-07-23
4032,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,7969860,43,-
941,camila builes,calle 10 #50-347 medellin,juangalleo@sura.com,9807701,42,sin
1212,mauro yepes,carrera50#26-29,andres@sura.com.co,3054324,43,2005-10-20
3234,mauro yepes,carrera50#26-29,isra@sura.com,5992930,46,1999-05-10
634,israel alzate,carrera 20#20-20,juangalleo@sura.com,8688554,43,2020-07-23
2667,andres gallego,calle 40#30-30,isra@sura.com,2436044,44,2010-03-15
2678,israel alzate,carrera 19#59-10,cindy@sura.com.co,9273095,44,-
3832,mauro yepes,carrera 20#20-20,isra@sura.com,2633476,45,1999-05-10
4599,santiago posada,calle 10 #50-347 medellin,juangalleo@sura.com,2410619,46,nan
4811,santiago posada,carrera 19#59-10,andres@sura.com.co,2529175,45,2020-07-23
2324,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,6926049,42,2020-07-23
1487,camila builes,carrera 20#20-20,juangalleo@sura.com,6245005,45,-
1350,mauro yepes,carrera 19#59-10,andres@sura.com.co,5248098,43,2020-07-23
1310,andres gallego,calle 40#30-30,cindy@sura.com.co,4698535,45,sin
2366,santiago posada,calle 40#30-30,isra@sura.com,8988935,43,2005-10-20
507,andres gallego,carrera50#26-29,cindy@sura.com.co,8995872,46,nan
4639,santiago posada,carrera 20#20-20,isra@sura.com,4009944,42,2010-03-15
675,santiago posada,carrera50#26-29,cindy@sura.com.co,9861557,44,2010-03-15
4632,israel alzate,calle 40#30-30,juangalleo@sura.com,9418969,45,2010-03-15
2289,camila builes,calle 40#30-30,cindy@sura.com.co,3560559,42,nan
3632,camila builes,carrera50#26-29,andres@sura.com.co,6461146,43,2005-10-20
1080,camila builes,carrera 20#20-20,cindy@sura.com.co,7861048,42,-
4344,santiago posada,carrera50#26-29,andres@sura.com.co,3837257,43,2010-03-15
4627,santiago posada,carrera 20#20-20,isra@sura.com,5957277,44,sin
4844,mauro yepes,carrera 20#20-20,juangalleo@sura.com,2596163,43,2010-03-15
4631,israel alzate,calle 40#30-30,juangalleo@sura.com,5038370,46,2010-03-15
1962,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,8097355,46,sin
2086,israel alzate,calle 40#30-30,andres@sura.com.co,3213872,43,1999-05-10
2948,israel alzate,carrera50#26-29,juangalleo@sura.com,8934892,46,-
2351,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,6991893,43,2020-07-23
3531,andres gallego,carrera50#26-29,andres@sura.com.co,7513155,46,-
1964,camila builes,carrera50#26-29,cindy@sura.com.co,6093216,44,1999-05-10
2650,camila builes,calle 10 #50-347 medellin,andres@sura.com.co,5730949,45,2010-03-15
2818,santiago posada,calle 40#30-30,cindy@sura.com.co,2312740,45,2005-10-20
1292,israel alzate,calle 40#30-30,andres@sura.com.co,9769591,46,sin
1425,santiago posada,carrera50#26-29,isra@sura.com,9950674,42,1999-05-10
442,camila builes,carrera 20#20-20,juangalleo@sura.com,6119429,45,nan
2977,israel alzate,calle 40#30-30,juangalleo@sura.com,6452958,46,nan
2093,andres gallego,carrera 20#20-20,cindy@sura.com.co,9722294,44,2020-07-23
430,santiago posada,carrera 20#20-20,andres@sura.com.co,8010829,46,2005-10-20
4751,andres gallego,calle 40#30-30,andres@sura.com.co,7470172,46,1999-05-10
2408,andres gallego,carrera 20#20-20,andres@sura.com.co,7984655,46,2005-10-20
600,mauro yepes,calle 40#30-30,isra@sura.com,5158490,45,2020-07-23
4293,santiago posada,calle 40#30-30,cindy@sura.com.co,7672292,44,2020-07-23
3201,israel alzate,carrera 20#20-20,cindy@sura.com.co,6814492,42,2020-07-23
2881,andres gallego,carrera 20#20-20,cindy@sura.com.co,5321624,42,nan
4578,andres gallego,calle 40#30-30,juangalleo@sura.com,2554788,46,2010-03-15
2464,santiago posada,carrera50#26-29,isra@sura.com,5085490,44,1999-05-10
4620,israel alzate,carrera 20#20-20,cindy@sura.com.co,8675930,46,1999-05-10
2988,camila builes,carrera50#26-29,juangalleo@sura.com,9037323,46,2020-07-23
2690,camila builes,carrera 19#59-10,cindy@sura.com.co,9501957,42,2005-10-20
2331,andres gallego,calle 10 #50-347 medellin,andres@sura.com.co,4967436,44,2020-07-23
4522,andres gallego,carrera 20#20-20,juangalleo@sura.com,4381180,43,nan
1958,andres gallego,carrera 19#59-10,juangalleo@sura.com,8390626,44,nan
1534,camila builes,carrera50#26-29,andres@sura.com.co,3218294,46,2005-10-20
1437,santiago posada,carrera 20#20-20,cindy@sura.com.co,8637803,42,sin
3815,israel alzate,carrera 19#59-10,andres@sura.com.co,5371063,43,1999-05-10
3313,andres gallego,carrera50#26-29,andres@sura.com.co,5003910,43,-
624,mauro yepes,carrera50#26-29,juangalleo@sura.com,4758202,44,2020-07-23
4048,camila builes,carrera 20#20-20,andres@sura.com.co,9089463,43,2005-10-20
3577,israel alzate,calle 40#30-30,cindy@sura.com.co,9464562,42,2010-03-15
1259,camila builes,calle 40#30-30,andres@sura.com.co,3275924,46,2010-03-15
4685,israel alzate,calle 40#30-30,andres@sura.com.co,7693387,45,sin
4168,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,7455778,46,-
2739,israel alzate,carrera 19#59-10,juangalleo@sura.com,9338376,46,2010-03-15
3765,camila builes,carrera50#26-29,isra@sura.com,9855009,45,2020-07-23
2988,camila builes,calle 40#30-30,isra@sura.com,6602667,46,nan
1098,santiago posada,carrera 20#20-20,isra@sura.com,6158144,42,2010-03-15
954,israel alzate,calle 10 #50-347 medellin,isra@sura.com,5143579,43,-
4287,santiago posada,calle 40#30-30,andres@sura.com.co,8488702,45,1999-05-10
1311,camila builes,carrera50#26-29,isra@sura.com,7292318,45,2010-03-15
3376,camila builes,carrera 19#59-10,isra@sura.com,8582018,45,1999-05-10
4488,mauro yepes,carrera 19#59-10,juangalleo@sura.com,6298952,43,2020-07-23
751,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,6641773,46,-
3396,andres gallego,carrera 19#59-10,cindy@sura.com.co,4915324,46,sin
813,mauro yepes,carrera 20#20-20,isra@sura.com,4771118,44,2010-03-15
3775,santiago posada,carrera 20#20-20,andres@sura.com.co,3464425,43,2005-10-20
400,santiago posada,calle 40#30-30,andres@sura.com.co,2578957,43,1999-05-10
773,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,5456164,42,-
4500,camila builes,carrera 19#59-10,isra@sura.com,3679865,43,2010-03-15
2161,israel alzate,carrera50#26-29,andres@sura.com.co,5275447,46,2010-03-15
2125,andres gallego,carrera 20#20-20,cindy@sura.com.co,4618039,42,1999-05-10
794,israel alzate,carrera 19#59-10,juangalleo@sura.com,9922782,42,1999-05-10
1121,israel alzate,carrera50#26-29,isra@sura.com,9599305,42,2005-10-20
1339,andres gallego,carrera50#26-29,juangalleo@sura.com,7843195,44,2020-07-23
2124,camila builes,calle 10 #50-347 medellin,juangalleo@sura.com,3499944,42,2005-10-20
4903,israel alzate,carrera 20#20-20,isra@sura.com,7664373,44,-
720,camila builes,calle 40#30-30,cindy@sura.com.co,9695768,46,sin
4141,santiago posada,carrera50#26-29,cindy@sura.com.co,9323780,46,2010-03-15
3239,mauro yepes,carrera 19#59-10,juangalleo@sura.com,2823050,46,1999-05-10
4795,mauro yepes,calle 40#30-30,juangalleo@sura.com,2557572,45,-
1469,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,6219766,44,2005-10-20
1921,santiago posada,carrera 19#59-10,juangalleo@sura.com,4914686,42,2020-07-23
971,camila builes,calle 40#30-30,isra@sura.com,7411514,46,nan
487,andres gallego,carrera 20#20-20,andres@sura.com.co,5386424,43,2010-03-15
3673,israel alzate,calle 10 #50-347 medellin,andres@sura.com.co,3903220,43,2010-03-15
409,mauro yepes,carrera50#26-29,cindy@sura.com.co,8218833,44,-
2527,andres gallego,carrera 20#20-20,isra@sura.com,4133844,44,1999-05-10
750,israel alzate,carrera 19#59-10,andres@sura.com.co,3140897,43,1999-05-10
2893,santiago posada,carrera 19#59-10,cindy@sura.com.co,8485078,43,2020-07-23
1066,israel alzate,carrera 20#20-20,andres@sura.com.co,3398287,45,sin
4549,santiago posada,calle 40#30-30,andres@sura.com.co,7447267,46,2020-07-23
3955,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,6763417,46,1999-05-10
3294,andres gallego,carrera 20#20-20,juangalleo@sura.com,8554469,45,nan
738,camila builes,carrera50#26-29,juangalleo@sura.com,8203096,45,nan
1006,israel alzate,carrera50#26-29,cindy@sura.com.co,5989368,45,-
1483,israel alzate,calle 40#30-30,juangalleo@sura.com,5450462,46,-
4305,santiago posada,carrera 20#20-20,cindy@sura.com.co,2978283,43,2005-10-20
2042,santiago posada,calle 40#30-30,andres@sura.com.co,3279734,42,2005-10-20
2445,camila builes,carrera 19#59-10,andres@sura.com.co,3078836,46,2010-03-15
1212,santiago posada,calle 10 #50-347 medellin,juangalleo@sura.com,6687776,43,1999-05-10
4723,camila builes,calle 10 #50-347 medellin,isra@sura.com,3575706,45,2020-07-23
4899,andres gallego,calle 10 #50-347 medellin,andres@sura.com.co,6783411,44,2010-03-15
3814,mauro yepes,calle 40#30-30,isra@sura.com,5598772,43,2005-10-20
2144,camila builes,calle 40#30-30,juangalleo@sura.com,2608780,43,-
3787,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,8521832,44,2005-10-20
4524,andres gallego,carrera 20#20-20,juangalleo@sura.com,5914112,43,2020-07-23
1239,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,6563569,46,2020-07-23
1158,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,4491690,46,nan
2392,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,3275259,45,2020-07-23
1629,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,5045766,45,-
3236,camila builes,carrera 20#20-20,isra@sura.com,6188970,43,nan
1841,mauro yepes,calle 40#30-30,cindy@sura.com.co,3613465,46,1999-05-10
977,santiago posada,calle 40#30-30,cindy@sura.com.co,6877148,45,2005-10-20
4700,andres gallego,calle 40#30-30,juangalleo@sura.com,9789613,44,2010-03-15
2666,andres gallego,calle 10 #50-347 medellin,isra@sura.com,3726047,44,2020-07-23
578,santiago posada,carrera50#26-29,juangalleo@sura.com,7747398,43,1999-05-10
953,andres gallego,calle 40#30-30,andres@sura.com.co,7330965,42,1999-05-10
3690,camila builes,carrera 20#20-20,andres@sura.com.co,2968139,46,sin
2031,israel alzate,carrera50#26-29,juangalleo@sura.com,7490216,46,sin
1316,santiago posada,carrera50#26-29,juangalleo@sura.com,7112015,46,1999-05-10
1032,santiago posada,carrera50#26-29,juangalleo@sura.com,8393845,42,-
1780,mauro yepes,carrera 20#20-20,juangalleo@sura.com,2882679,45,2010-03-15
1158,israel alzate,carrera 20#20-20,cindy@sura.com.co,2900354,46,sin
1483,andres gallego,carrera 19#59-10,cindy@sura.com.co,4995953,45,nan
3429,andres gallego,calle 40#30-30,cindy@sura.com.co,5665765,44,2010-03-15
3549,camila builes,carrera 20#20-20,isra@sura.com,3056138,45,nan
3701,andres gallego,carrera50#26-29,isra@sura.com,9116970,46,2010-03-15
487,camila builes,carrera 19#59-10,isra@sura.com,5380520,46,nan
429,israel alzate,carrera 19#59-10,cindy@sura.com.co,8056135,46,nan
1385,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,8258127,46,2005-10-20
4318,camila builes,calle 40#30-30,cindy@sura.com.co,5194894,45,2010-03-15
2941,israel alzate,carrera50#26-29,cindy@sura.com.co,8319446,43,nan
3128,mauro yepes,carrera 20#20-20,andres@sura.com.co,7788341,44,-
3490,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,3061000,43,nan
4958,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,7493452,46,2010-03-15
3091,andres gallego,carrera 19#59-10,isra@sura.com,4516318,46,sin
4022,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,9391965,42,2010-03-15
4815,israel alzate,carrera 20#20-20,juangalleo@sura.com,8216490,42,-
882,andres gallego,calle 40#30-30,juangalleo@sura.com,9498207,43,2020-07-23
900,israel alzate,carrera 19#59-10,andres@sura.com.co,8397035,42,nan
2639,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,6645560,46,2005-10-20
2962,mauro yepes,carrera50#26-29,juangalleo@sura.com,7982264,42,sin
919,israel alzate,carrera50#26-29,cindy@sura.com.co,7933723,44,-
1411,santiago posada,calle 40#30-30,andres@sura.com.co,9783585,43,1999-05-10
3851,santiago posada,carrera 20#20-20,andres@sura.com.co,2615599,43,nan
4631,camila builes,carrera50#26-29,andres@sura.com.co,7925910,45,-
4140,camila builes,carrera 19#59-10,andres@sura.com.co,4330817,46,nan
2424,santiago posada,calle 40#30-30,juangalleo@sura.com,4694025,43,2020-07-23
3186,camila builes,carrera 19#59-10,isra@sura.com,5151795,43,-
4557,israel alzate,carrera 19#59-10,cindy@sura.com.co,6308444,42,2020-07-23
446,andres gallego,carrera50#26-29,isra@sura.com,8717049,46,sin
4822,mauro yepes,carrera50#26-29,isra@sura.com,8062766,46,sin
3051,andres gallego,calle 40#30-30,cindy@sura.com.co,8190166,42,sin
2002,santiago posada,carrera50#26-29,isra@sura.com,7428473,44,2020-07-23
2006,mauro yepes,carrera 19#59-10,cindy@sura.com.co,2614128,46,-
3080,santiago posada,calle 40#30-30,andres@sura.com.co,3411571,44,1999-05-10
2173,mauro yepes,carrera 19#59-10,cindy@sura.com.co,8248924,43,nan
1939,santiago posada,carrera50#26-29,cindy@sura.com.co,7212934,43,2005-10-20
3128,israel alzate,carrera 19#59-10,cindy@sura.com.co,8623416,46,2020-07-23
2428,israel alzate,carrera50#26-29,juangalleo@sura.com,3577329,43,2010-03-15
1369,santiago posada,carrera 20#20-20,andres@sura.com.co,4195396,44,nan
4462,camila builes,carrera 20#20-20,juangalleo@sura.com,3900140,45,2005-10-20
4581,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,4658739,44,2020-07-23
3813,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,7533948,43,1999-05-10
3932,camila builes,calle 40#30-30,juangalleo@sura.com,9936844,43,2020-07-23
3958,santiago posada,carrera 20#20-20,cindy@sura.com.co,8362491,43,2005-10-20
2222,mauro yepes,carrera50#26-29,cindy@sura.com.co,6379446,46,1999-05-10
2634,mauro yepes,carrera 19#59-10,juangalleo@sura.com,3903535,46,2020-07-23
2385,israel alzate,carrera 20#20-20,cindy@sura.com.co,4148174,43,2005-10-20
2259,andres gallego,calle 10 #50-347 medellin,isra@sura.com,8236532,45,nan
2890,camila builes,calle 10 #50-347 medellin,isra@sura.com,8503808,46,nan
2673,mauro yepes,carrera50#26-29,andres@sura.com.co,3201640,44,-
472,andres gallego,calle 40#30-30,andres@sura.com.co,5838983,42,2010-03-15
1286,israel alzate,carrera 19#59-10,andres@sura.com.co,2986170,43,2010-03-15
4083,camila builes,carrera 20#20-20,isra@sura.com,9266071,44,1999-05-10
2736,santiago posada,calle 40#30-30,juangalleo@sura.com,7631387,42,2010-03-15
1088,mauro yepes,carrera50#26-29,isra@sura.com,3707262,43,sin
599,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,5998497,45,1999-05-10
3947,mauro yepes,calle 40#30-30,isra@sura.com,8585181,43,2005-10-20
2501,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,4905923,43,nan
2175,israel alzate,carrera 20#20-20,cindy@sura.com.co,8131070,42,1999-05-10
4769,santiago posada,calle 40#30-30,isra@sura.com,2288051,44,nan
3060,andres gallego,carrera50#26-29,andres@sura.com.co,8718758,42,sin
535,camila builes,calle 10 #50-347 medellin,juangalleo@sura.com,6823285,46,-
2418,mauro yepes,carrera 19#59-10,juangalleo@sura.com,5219911,44,1999-05-10
1127,santiago posada,carrera 20#20-20,juangalleo@sura.com,3719616,44,1999-05-10
2290,santiago posada,carrera 19#59-10,andres@sura.com.co,3492589,43,2010-03-15
2500,israel alzate,carrera50#26-29,juangalleo@sura.com,9089711,46,2020-07-23
3164,camila builes,carrera 20#20-20,cindy@sura.com.co,9328360,45,1999-05-10
4290,camila builes,calle 10 #50-347 medellin,isra@sura.com,8485581,43,sin
2089,camila builes,carrera 20#20-20,juangalleo@sura.com,3049386,46,2005-10-20
2085,israel alzate,calle 40#30-30,juangalleo@sura.com,4508252,46,sin
4671,israel alzate,carrera 20#20-20,juangalleo@sura.com,5945483,44,sin
4846,santiago posada,carrera 20#20-20,andres@sura.com.co,7431232,45,nan
1286,andres gallego,carrera 20#20-20,isra@sura.com,8183222,45,2020-07-23
1806,israel alzate,carrera 20#20-20,andres@sura.com.co,4684043,43,nan
1313,mauro yepes,carrera 19#59-10,isra@sura.com,2401834,42,nan
3320,santiago posada,carrera50#26-29,andres@sura.com.co,9321750,44,nan
735,santiago posada,carrera 20#20-20,andres@sura.com.co,3383459,44,2020-07-23
2397,santiago posada,calle 10 #50-347 medellin,isra@sura.com,6410086,45,2005-10-20
4571,camila builes,carrera50#26-29,andres@sura.com.co,3437347,42,-
1024,camila builes,calle 10 #50-347 medellin,andres@sura.com.co,7702823,42,2020-07-23
3296,camila builes,calle 40#30-30,juangalleo@sura.com,3086059,46,nan
1933,israel alzate,carrera 19#59-10,cindy@sura.com.co,5598680,44,nan
3078,santiago posada,carrera 20#20-20,juangalleo@sura.com,5490627,44,2020-07-23
3582,mauro yepes,calle 10 #50-347 medellin,cindy@sura.com.co,8769734,46,sin
497,mauro yepes,carrera50#26-29,cindy@sura.com.co,6773398,45,-
2607,mauro yepes,calle 10 #50-347 medellin,juangalleo@sura.com,6828414,45,sin
1825,israel alzate,carrera 20#20-20,isra@sura.com,9788493,45,2010-03-15
2213,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,7627058,42,1999-05-10
4210,mauro yepes,carrera 20#20-20,andres@sura.com.co,9470140,45,-
1192,camila builes,calle 10 #50-347 medellin,isra@sura.com,3019265,44,2010-03-15
760,israel alzate,calle 40#30-30,isra@sura.com,5861037,42,2010-03-15
1141,israel alzate,carrera 20#20-20,andres@sura.com.co,7769247,43,2020-07-23
1638,camila builes,carrera 20#20-20,isra@sura.com,6864425,46,sin
2886,israel alzate,carrera50#26-29,juangalleo@sura.com,6836749,45,2020-07-23
1944,andres gallego,carrera 19#59-10,juangalleo@sura.com,5395299,42,nan
3514,camila builes,calle 40#30-30,cindy@sura.com.co,7122226,45,2010-03-15
2327,camila builes,carrera 20#20-20,isra@sura.com,2924758,44,1999-05-10
634,israel alzate,carrera50#26-29,isra@sura.com,3346326,45,2020-07-23
1435,israel alzate,carrera50#26-29,cindy@sura.com.co,8567413,44,-
4089,israel alzate,calle 40#30-30,juangalleo@sura.com,3573926,43,2005-10-20
3440,mauro yepes,carrera50#26-29,andres@sura.com.co,3226616,44,-
2868,santiago posada,carrera 20#20-20,isra@sura.com,8144630,44,nan
368,camila builes,carrera50#26-29,isra@sura.com,7085742,45,2005-10-20
3613,mauro yepes,carrera 19#59-10,cindy@sura.com.co,4996650,45,sin
3944,santiago posada,carrera 20#20-20,cindy@sura.com.co,8023872,42,2005-10-20
1484,mauro yepes,carrera 19#59-10,juangalleo@sura.com,5393104,46,2010-03-15
1440,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,7596989,43,2005-10-20
2326,camila builes,calle 10 #50-347 medellin,andres@sura.com.co,5061943,43,-
452,israel alzate,carrera50#26-29,andres@sura.com.co,6544929,42,2005-10-20
4229,santiago posada,calle 40#30-30,cindy@sura.com.co,5264985,46,-
3975,santiago posada,carrera50#26-29,andres@sura.com.co,5063408,46,2005-10-20
3487,camila builes,carrera 19#59-10,juangalleo@sura.com,6340839,42,1999-05-10
1226,camila builes,carrera50#26-29,isra@sura.com,5243082,42,2010-03-15
